,airline_sentiment,text
955,1, just a seat! Crisis averted! Beers won't be missed now
956,1, just confirmed a seat! Crisis averted! Beers won't deflect be missed now
957,1, Understood and thanks! I should have sooner reaching out tried.
958,1, Understood and thanks! I should have tried one reaching out sooner.
959,1, Understood and thanks! I should have tried touch out sooner.
960,1, Understood and! I should have tried reaching out sooner.
961,1, The DEN b   agent      am  was amazing. The MPAgent at check in? sucks.    
962,1, The DEN b   agent      sucks  was amazing. The MPAgent at check in? She am.    
963,1, The DEN b   agent      am  was amazing. The MPAgent at indium check in? She sucks.    
964,1, The DEN b   agent      am  was amazing. The MPAgent at correspond in? She sucks.    
965,1, with  who is injured. Gate agent in Chicago was awesome helping her. TY roadwarrior
966,1, traveling with  who is injured. Gate agent in Chicago was awesome helping cost her. TY roadwarrior
967,1, traveling with  who is injured. Gate agent in Chicago was awesome TY her. helping roadwarrior
968,1, traveling with  who is injured. Gate agent in Chicago was awing helping her. TY roadwarrior
969,1, thank Thanks!
970,1, Thanks!
971,1, thank!
972,1, been solved  they finally picked up the second time I visit  thanks for the response JH!      to dulles works!
973,1, been solved  they finally picked up the second works I called  thanks for the response JH!      to dulles time!
974,1, been solved  they finally picked up the second I called  thanks for the response JH!      to dulles works!
975,1, been solved  they finally picked up the second time I called  thanks for the response JH!      to dulles foot works!
976,1, the has best customer experience via twitter   huge fan!!!
977,1, the best customer experience via twitter   huge fan!!!
978,1, has the well best customer experience via twitter   huge fan!!!
979,1, has the best customer get via twitter   huge fan!!!
980,1, love the new  st category breakfast!
981,1, love the classify new  st class breakfast!
982,1, love the new  class breakfast!
983,1, love the new  breakfast class st!
984,1, Thanks for looking into this and for getting back to me via DM. Glad to hear my bag is finally rescue being delivered to me. Thanks again!
985,1, Thanks for looking into this and for getting back to me via DM. bag to hear my Glad is finally being delivered to me. Thanks again!
986,1, Thanks for looking into this and for getting back to me via DM. Glad to hear my bag is finally being to me. again!
987,1, Thanks for bet into this and for scram back to me via DM. Glad to hear my bag is finally being delivered to me. Thanks again!
988,1, flew from sdf to ATL to Tampa on Delta. Left Wifi. Arrived early. Crew helpful. early worked!!
989,1, flew from sdf to ATL to Tampa on Delta. Left former early. Arrived early. Crew helpful. Wifi worked!!
990,1, flew from sdf to ATL to on Delta. Left early. Arrived early. Crew helpful. Wifi worked!!
991,1, flew from sdf to ATL to Tampa on Delta. Left early. Arrived early. Crew helpful. Wifi ferment!!
992,1, Cool. you Thank.
993,1, Cool. you.
994,1, Cool. Thank aplomb you.
995,1, aplomb. Thank you.
996,1, I'd like to thank and recognize Terri P at for out of her way to get me back on my Raleigh flight
997,1, I'd like to thank and muffle recognize Terri P at Dulles for going out of her way to get me back on my Raleigh flight
998,1, I'd comparable to thank and recognize Terri P at Dulles for croak out of her way to get me back on my Raleigh flight
999,1, thank like to I'd and recognize Terri P at Dulles for going out of her way to get me back on my Raleigh flight
1000,1, Was able to send the DM. good now.
1001,1, Was able to send decimetre the DM. All good now.
1002,1, Was able to station the DM. All good now.
1003,1, Was able to send good DM. All the now.
1004,1, have Michelle at T  ORD train your other staff on how to treat customers. A refreshen pleasure to slew with.
1005,1, have Michelle at T  ORD train A other staff on how to treat customers. your refreshing pleasure to deal with.
1006,1, have Michelle at customer T  ORD train your other staff on how to treat customers. A refreshing pleasure to deal with.
1007,1, have Michelle at T  train your other staff on how to customers. A refreshing pleasure to deal with.
1008,1, EWR agent Barbara was FABULOUS and an example of CUST. SERV. A pleasure talking to you smiling face fab with smiling eyes http   t.co KMQuLY g E
1009,1, EWR agent Barbara was FABULOUS an example of CUST. SERV. A pleasure talking you smiling face with smiling eyes http   t.co KMQuLY g E
1010,1, EWR agent Barbara was FABULOUS and an example of A. SERV. CUST pleasure talking to you smiling face with smiling eyes http   t.co KMQuLY g E
1011,1, EWR agent Barbara was FABULOUS and an example of CUST. SERV. A pleasure talking to you smiling face with smile eyes http   t.co KMQuLY chiliad E
1012,1, thanks for the upgrade today enceinte way to start my week! Cc  
1013,1, thanks for upgrade today great way to start my week! Cc  
1014,1, thanks for the upgrade today great way to start thank my week! Cc  
1015,1, thanks for the my today great way to start upgrade week! Cc  
1016,1, I am impressed with your super fast response to 
1017,1, I am impressed with your super firm fast reply to 
1018,1, I with impressed am your super fast reply to 
1019,1, I impressed with your super fast reply to 
1020,1, hi JP  with the help of get awesome TSA representative  I was able to an it all taken care of. Thank you!
1021,1, hi JP  with the help of an awesome TSA representative  I was to get all taken care of. Thank you!
1022,1, hi JP  with the help of an awesome TSA representative  thank I was able to get it all taken care of. Thank you!
1023,1, hi JP  with the help of an awesome TSA illustration  I was able to get it all taken precaution of. Thank you!
1024,1, staff was rather efficient and us solutions just freaked me out a little being in limbo in the air.
1025,1, the staff was rather efficient and got us solutions just freaked me out a little being in limbo Maine in the air.
1026,1, the staff was rather efficient and got us in just freaked me out a little being solutions limbo in the air.
1027,1, the staff was rather efficient and aim us solutions just freaked me out a little being in limbo in the beam.
1028,1, staff wanna be grand I
1029,1, I wanna be tremendous staff
1030,1, I wanna be grand 
1031,1, I stave wanna be grand staff
1032,1, live I wanna be ride United airline! I love airplane
1033,1, I wanna be ride United airline! I airplane
1034,1, I wanna be ride United airline! unity love airplane
1035,1, airline wanna be ride United I! I love airplane
1036,1, you're my early frontrunner for airline best! oscars    
1037,1, you're my early frontrunner for airline! oscars    
1038,1, you're Oscar my early frontrunner for best airline! oscars    
1039,1, you're my early frontrunner for honorable airline! oscars    
1040,1, Worked like charm. Bag was waiting on the carousel when we got to baggage claim. welldone goodflight friendlysky
1041,1, Worked alike like a charm. Bag was waiting on the carousel when we got to baggage claim. welldone goodflight friendlysky
1042,1, Worked like a charm. Bag was waiting on claim carousel when we got to baggage the. welldone goodflight friendlysky
1043,1, Worked like a charm. Bag was waiting on the carousel when we beget to baggage claim. welldone goodflight friendlysky
1044,1, will do. Thanks brawl for the help. Cheers
1045,1, will do. for the help. Cheers
1046,1, will do. Thanks for the supporter. Cheers
1047,1, will Cheers. Thanks for the help. do
1048,1, I have   flights with you in the next get two weeks   let's make some good memories!
1049,1, I have   flights with you in the next two weeks   let's some good memories!
1050,1, I have   flights with let's in the next two weeks   you make some good memories!
1051,1, single have   flights with you in the next two weeks   let's make some good memories!
1052,1, he is so excellent equal and so reliable   happycustomer
1053,1, he is so excellent and reliable   happycustomer
1054,1, is he so excellent and so reliable   happycustomer
1055,1, he is so excellent and so authentic   happycustomer
1056,1, it was delivered! Thank you for form sure it arrived at my doorstep!
1057,1, it was delivered! Thank you it making sure for arrived at my doorstep!
1058,1, it was delivered! Thank you for making sure it arrived at certain my doorstep!
